date,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
2015-05-19,7.56,5.54,8.93,19.5,2.3,0.01,80.28,99.21,15.41,15.56,15.56,25.29,9.87,19.41,5.02,5.06,5.69,2.65,10.71,7.71,8.01,5.36
2015-05-20,8.0,5.71,7.31,10.35,0.11,0.0,63.17,99.54,8.37,2.57,2.59,14.05,5.68,9.28,2.61,3.69,7.1,3.48,9.71,7.17,8.5,5.72
2015-05-21,7.94,6.83,7.25,12.53,0.12,0.01,68.83,99.45,10.79,6.3,6.31,17.32,6.53,11.87,3.07,3.19,5.02,2.59,8.09,5.78,6.64,4.37
2015-05-22,-999.0,4.7,7.05,8.2,0.65,0.0,69.42,99.95,11.03,1.48,1.52,11.87,0.84,7.16,6.27,5.44,3.31,2.04,9.58,7.48,6.25,4.26
2015-05-23,8.12,7.77,6.06,8.29,0.07,0.0,61.76,100.82,14.42,0.26,0.31,13.58,-0.84,7.28,4.33,3.44,5.32,3.4,9.65,6.84,7.29,4.8
2015-05-24,7.84,6.46,7.89,14.56,0.16,0.01,73.33,100.32,16.48,9.56,9.56,22.19,5.71,14.62,3.94,2.75,6.05,4.07,9.99,6.82,8.08,5.06
2015-05-25,-999.0,2.64,9.0,14.87,16.79,0.01,90.62,100.3,5.76,13.34,13.33,17.41,11.66,14.93,5.51,3.42,2.14,1.63,7.65,5.05,5.36,3.36
2015-05-26,-999.0,6.32,9.16,20.71,0.94,0.01,83.14,99.97,10.24,17.96,17.96,25.85,15.61,20.96,4.28,4.54,5.82,2.59,10.1,7.13,8.32,5.15
2015-05-27,-999.0,4.8,9.39,21.17,1.08,0.01,85.11,99.89,8.28,18.85,18.85,25.72,17.44,21.48,4.87,3.85,4.53,2.3,9.4,6.15,7.43,4.48
2015-05-28,-999.0,2.72,8.85,18.59,3.59,0.01,83.62,100.34,10.0,15.66,15.66,22.71,12.7,18.53,3.51,3.66,4.06,2.0,7.56,5.67,5.89,3.83
2015-05-29,8.13,7.87,7.6,18.41,0.59,0.01,75.92,100.84,13.95,13.41,13.41,23.76,9.8,17.81,3.53,1.42,1.89,1.15,5.42,2.58,3.14,1.87
2015-05-30,-999.0,5.67,9.48,20.91,9.18,0.01,86.33,99.78,14.13,18.36,18.36,26.58,12.45,21.0,7.34,6.2,4.93,2.35,12.27,8.55,8.4,5.46
2015-05-31,-999.0,3.8,8.11,10.69,3.09,0.01,67.98,100.96,5.73,3.86,3.88,12.25,6.52,9.69,4.18,3.66,3.97,2.03,8.15,5.69,5.83,3.89
2015-06-01,-999.0,3.3,8.29,12.45,2.32,0.01,76.38,101.08,8.95,7.49,7.5,16.17,7.22,11.57,3.17,3.51,4.17,2.16,7.34,5.67,5.66,3.7
2015-06-02,-999.0,2.93,7.66,10.54,3.6,0.01,81.83,100.88,8.09,6.53,6.53,13.01,4.92,9.49,3.16,2.6,3.05,1.86,6.21,4.46,4.38,3.02
2015-06-03,-999.0,6.88,7.27,12.47,0.47,0.01,75.25,100.96,13.64,7.01,7.02,17.99,4.36,11.34,4.25,2.19,0.76,0.52,5.01,2.71,2.41,1.63
2015-06-04,-999.0,-999.0,7.31,15.81,0.46,0.01,73.26,100.68,15.25,10.47,10.47,21.95,6.7,15.35,5.38,1.94,1.36,1.18,6.74,3.12,3.56,2.18
2015-06-05,-999.0,4.0,8.95,17.27,6.7,0.01,87.49,100.0,9.0,14.83,14.82,21.84,12.84,16.98,3.66,2.73,3.48,1.83,7.13,4.57,5.26,3.3
2015-06-06,8.42,8.37,6.77,13.42,0.26,0.01,63.09,100.47,11.22,5.73,5.75,18.31,7.1,12.69,3.88,3.45,3.26,1.7,7.13,5.15,5.22,3.44
2015-06-07,-999.0,6.34,7.81,13.97,0.58,0.01,70.04,100.23,10.6,8.35,8.35,17.94,7.34,13.86,6.04,3.38,1.92,1.27,7.96,4.65,4.72,2.97
2015-06-08,-999.0,1.29,9.11,17.59,22.3,0.01,92.79,98.83,9.5,16.3,16.3,22.88,13.38,17.6,2.6,2.47,5.95,2.91,8.55,5.38,6.96,4.46
2015-06-09,-999.0,3.57,9.16,17.5,6.82,0.01,90.9,98.81,6.88,15.7,15.7,20.95,14.07,17.22,4.14,2.48,1.8,1.4,5.94,3.88,3.74,2.33
2015-06-10,-999.0,7.37,8.72,18.25,11.37,0.01,82.22,99.06,10.35,14.73,14.73,22.73,12.38,17.87,4.89,2.65,3.39,2.24,8.28,4.89,5.1,3.28
2015-06-11,-999.0,4.72,8.67,18.8,0.64,0.01,81.08,99.26,6.11,15.27,15.27,21.99,15.88,18.57,3.68,4.04,6.46,3.61,10.14,7.65,8.37,5.65
2015-06-12,-999.0,2.68,9.07,17.4,10.28,0.01,86.43,99.76,9.08,14.79,14.79,21.29,12.21,17.08,6.63,4.76,0.79,0.56,7.42,5.31,4.69,3.19
2015-06-13,8.17,7.77,7.84,18.07,0.8,0.01,75.8,99.97,13.3,13.44,13.44,24.16,10.86,17.83,3.55,3.45,3.85,1.93,7.41,5.37,5.73,3.49
2015-06-14,8.33,7.91,7.63,16.75,0.16,0.01,71.45,100.38,10.0,11.04,11.05,21.25,11.25,16.23,3.67,1.67,2.95,1.71,6.62,3.38,4.37,2.76
2015-06-15,-999.0,3.32,9.06,17.98,0.54,0.01,86.81,99.85,9.15,14.97,14.97,21.2,12.05,17.38,4.17,3.26,2.29,1.76,6.45,5.02,4.35,2.83
2015-06-16,-999.0,2.44,8.88,19.17,15.97,0.01,86.11,99.61,12.88,16.46,16.46,25.0,12.12,19.01,7.7,4.99,1.57,1.07,9.27,6.06,5.09,3.02
2015-06-17,-999.0,7.07,7.45,16.65,1.32,0.01,65.0,100.56,12.37,9.46,9.47,21.35,8.97,16.05,6.0,2.88,0.39,0.2,6.39,3.07,2.64,1.57
2015-06-18,-999.0,7.4,8.59,19.28,3.54,0.01,77.45,99.76,12.43,14.75,14.75,24.84,12.41,18.99,5.58,3.61,0.66,0.6,6.25,4.21,4.43,2.69
2015-06-19,-999.0,-999.0,7.51,15.31,1.85,0.01,67.87,100.18,10.45,8.41,8.41,19.11,8.66,14.48,5.35,3.65,3.09,1.89,8.44,5.54,4.98,3.33
2015-06-20,8.27,8.07,7.49,17.35,0.05,0.01,70.16,100.11,12.44,11.45,11.45,22.53,10.09,17.1,4.31,2.26,1.05,0.86,5.36,3.12,3.15,2.06
2015-06-21,-999.0,4.11,9.46,19.92,9.76,0.01,85.98,99.2,7.54,17.06,17.06,23.36,15.82,19.5,2.37,2.74,1.84,0.84,4.21,3.57,3.19,2.23
2015-06-22,-999.0,6.18,8.68,19.77,1.56,0.01,75.44,99.7,9.78,14.95,14.95,24.1,14.32,19.41,4.59,2.25,2.37,1.42,6.96,3.66,4.24,2.69
2015-06-23,-999.0,3.05,9.05,20.15,9.98,0.01,84.7,98.88,11.17,17.22,17.22,26.87,15.69,20.05,8.9,6.09,3.32,2.33,12.22,8.42,7.59,4.91
2015-06-24,8.22,8.12,7.45,17.06,0.55,0.01,72.58,99.95,10.37,11.38,11.38,21.67,11.3,16.44,3.41,3.12,4.71,2.34,8.12,5.47,6.23,3.97
2015-06-25,8.36,7.9,7.32,15.38,0.14,0.01,69.94,100.18,10.08,9.35,9.35,19.92,9.84,14.81,2.56,1.68,2.84,2.13,5.4,3.81,4.52,2.75
2015-06-26,8.21,7.34,7.54,17.17,1.15,0.01,70.06,100.29,11.63,11.39,11.39,22.05,10.43,16.91,3.01,1.43,2.06,1.55,5.07,2.98,3.61,2.29
2015-06-27,-999.0,6.98,8.01,17.3,0.53,0.01,76.7,100.46,11.34,12.96,12.97,22.17,10.83,17.12,3.44,1.91,1.35,1.07,4.79,2.98,3.36,2.17
2015-06-28,-999.0,1.57,8.69,14.72,11.94,0.01,87.75,99.75,5.09,12.23,12.23,16.42,11.33,14.22,4.83,4.65,4.36,2.18,9.2,6.83,6.44,4.18
2015-06-29,-999.0,3.5,8.64,15.92,1.42,0.01,81.71,99.5,9.72,11.9,11.9,19.65,9.92,15.03,3.86,2.35,1.84,1.46,5.7,3.81,3.89,2.44
2015-06-30,8.0,6.63,8.56,17.97,5.47,0.01,82.67,99.79,11.75,14.57,14.57,23.41,11.66,17.61,5.65,3.16,1.1,0.82,6.75,3.98,4.37,2.72
2015-07-01,-999.0,0.91,9.18,17.81,15.46,0.01,94.74,98.99,7.0,16.81,16.81,20.11,13.11,17.77,5.46,3.66,4.3,2.75,9.76,6.41,6.56,4.3
2015-07-02,8.22,7.11,7.76,16.21,2.41,0.01,73.15,99.54,10.09,11.05,11.05,21.19,11.09,15.86,3.37,3.46,5.91,2.85,9.29,6.31,7.62,5.02
2015-07-03,8.22,7.89,7.43,17.34,0.17,0.01,70.86,99.87,11.61,11.81,11.8,22.6,11.0,17.15,2.64,1.89,3.67,2.49,6.31,4.38,5.35,3.3
2015-07-04,-999.0,5.95,8.16,18.62,0.61,0.01,72.55,99.87,10.8,13.45,13.45,23.83,13.03,18.53,4.15,1.98,0.99,0.65,5.14,2.63,2.78,1.7
2015-07-05,-999.0,6.73,8.55,19.74,1.22,0.01,78.65,100.22,10.96,15.85,15.85,24.74,13.78,19.7,2.8,1.44,3.14,1.77,5.94,3.21,4.11,2.59
2015-07-06,8.02,7.4,8.24,20.95,0.09,0.01,77.56,100.37,11.65,16.84,16.84,26.11,14.46,20.97,3.98,1.94,1.97,1.57,5.95,3.5,3.82,2.39
2015-07-07,-999.0,4.78,9.81,23.48,3.32,0.02,84.61,99.64,9.81,20.71,20.71,27.65,17.84,23.53,3.35,2.11,4.4,2.77,7.75,4.89,6.55,3.9
2015-07-08,8.17,5.91,8.34,19.01,2.51,0.01,71.73,100.02,9.45,13.16,13.16,22.8,13.35,18.57,6.31,4.67,2.72,1.52,9.03,6.19,4.86,3.35
2015-07-09,-999.0,4.88,8.22,18.37,0.19,0.01,76.68,99.93,8.67,13.82,13.82,22.23,13.56,17.98,4.06,1.84,1.2,0.72,5.25,2.56,3.0,1.8
2015-07-10,7.96,7.33,8.08,20.15,0.15,0.01,73.5,99.92,12.52,15.02,15.02,25.73,13.21,19.93,2.36,1.27,3.19,2.3,5.55,3.58,4.8,2.92
2015-07-11,7.77,6.66,8.79,21.79,1.75,0.01,76.54,100.07,11.96,17.4,17.4,26.96,15.0,21.77,5.04,3.76,3.34,2.26,8.38,6.02,5.97,3.87
2015-07-12,7.74,7.31,8.94,23.01,1.74,0.01,77.25,99.92,10.36,18.47,18.47,28.02,17.66,22.69,4.28,2.37,2.1,1.57,6.39,3.93,4.07,2.56
2015-07-13,7.69,6.94,8.94,23.06,0.78,0.01,81.87,99.56,10.4,19.46,19.46,28.05,17.65,22.82,4.9,2.36,1.22,0.88,6.11,3.24,3.66,2.11
2015-07-14,-999.0,5.19,9.28,22.98,3.07,0.01,79.28,98.74,11.63,18.91,18.91,27.67,16.04,22.73,6.65,5.33,3.05,1.5,9.69,6.83,5.56,3.58
2015-07-15,8.05,7.18,7.67,16.47,1.16,0.01,67.89,99.67,11.1,9.25,9.26,21.02,9.92,15.2,6.02,5.02,4.49,2.59,10.51,7.61,6.25,4.13
2015-07-16,7.99,7.75,7.17,17.41,0.15,0.01,59.86,100.38,13.74,9.18,9.19,22.42,8.67,17.07,5.56,2.56,0.07,0.05,5.64,2.61,2.5,1.48
2015-07-17,-999.0,5.27,8.4,18.56,2.53,0.01,70.03,100.1,10.43,12.66,12.66,22.9,12.47,18.33,4.46,2.17,1.85,1.56,6.31,3.73,4.58,2.85
2015-07-18,-999.0,2.81,9.68,21.83,3.58,0.01,82.35,99.43,10.15,18.5,18.5,26.77,16.62,21.67,4.27,3.33,1.8,1.25,6.07,4.58,4.28,2.93
2015-07-19,7.45,4.34,9.78,23.3,19.66,0.02,87.96,99.1,10.2,20.96,20.96,28.3,18.1,23.13,6.4,4.33,2.36,1.54,8.76,5.86,4.35,2.77
2015-07-20,7.68,7.05,8.93,22.46,0.69,0.01,76.25,98.85,8.47,17.74,17.74,26.22,17.75,22.14,3.16,2.72,4.87,2.5,8.03,5.21,6.12,3.92
2015-07-21,-999.0,2.61,9.14,20.53,10.39,0.01,83.03,98.64,9.35,17.25,17.25,24.51,15.16,20.26,3.72,3.17,3.46,2.09,7.18,5.26,5.66,3.5
2015-07-22,-999.0,4.07,8.73,18.33,0.51,0.01,74.75,99.14,8.92,13.15,13.16,22.01,13.09,17.69,4.57,3.45,2.72,1.94,7.29,5.38,5.47,3.38
2015-07-23,-999.0,5.27,8.74,18.51,1.3,0.01,75.12,99.59,9.28,13.51,13.52,22.9,13.62,17.98,2.67,2.85,4.08,2.19,6.74,5.04,5.71,3.54
2015-07-24,-999.0,5.34,8.47,18.28,3.67,0.01,80.86,99.85,7.51,14.63,14.63,21.89,14.38,17.97,3.94,1.65,1.45,0.88,5.4,2.53,2.98,1.74
2015-07-25,-999.0,6.03,8.69,20.04,1.05,0.01,80.78,99.9,10.74,15.95,15.95,24.24,13.5,19.4,3.82,1.63,2.06,1.71,5.87,3.34,4.18,2.54
2015-07-26,-999.0,4.12,9.28,22.49,5.14,0.01,77.79,99.73,9.02,18.17,18.17,27.07,18.05,22.24,2.96,1.35,2.82,1.65,5.78,3.0,4.0,2.6
2015-07-27,-999.0,5.48,9.12,22.63,6.42,0.01,78.83,99.92,11.58,18.62,18.62,28.25,16.67,22.51,3.28,2.36,2.5,1.83,5.79,4.19,4.34,2.71
2015-07-28,7.29,6.74,9.02,24.21,0.95,0.01,74.67,99.9,12.57,19.41,19.41,29.92,17.35,24.21,3.82,1.77,0.95,0.68,4.77,2.45,2.95,1.8
2015-07-29,7.2,6.79,9.34,24.92,0.38,0.01,74.17,99.69,11.08,19.96,19.96,30.83,19.75,24.9,3.93,1.57,1.21,1.02,5.15,2.59,3.27,1.93
2015-07-30,-999.0,2.68,9.38,23.77,3.51,0.01,79.96,99.14,7.19,20.0,20.0,27.23,20.04,23.68,3.64,3.05,3.89,2.13,7.53,5.18,5.74,3.48
2015-07-31,-999.0,6.05,8.76,21.4,2.73,0.01,71.41,99.11,8.46,15.62,15.62,25.3,16.84,20.98,1.91,3.05,5.66,2.63,7.57,5.69,6.88,4.29
2015-08-01,-999.0,6.44,8.59,19.76,1.94,0.01,76.49,99.16,8.89,14.99,14.99,23.68,14.79,19.22,3.28,3.11,3.11,1.79,6.4,4.9,4.91,3.19
2015-08-02,7.28,6.57,8.5,20.67,0.59,0.01,73.23,99.31,11.37,15.31,15.31,25.39,14.02,20.26,4.51,2.52,3.75,2.25,8.26,4.78,5.99,3.62
2015-08-03,-999.0,2.71,9.06,20.8,1.96,0.01,76.72,98.93,6.86,16.48,16.48,24.48,17.62,20.72,7.74,6.33,4.05,2.12,11.78,8.45,7.01,4.5
2015-08-04,-999.0,5.54,8.51,19.93,1.41,0.01,68.97,99.35,9.12,13.7,13.7,24.11,14.99,19.54,3.19,3.13,4.29,2.41,7.47,5.54,6.12,3.77
2015-08-05,-999.0,4.45,8.53,18.47,8.48,0.01,78.9,99.51,8.31,14.24,14.24,22.45,14.14,17.95,2.51,2.81,4.48,2.37,6.99,5.18,5.8,3.62
2015-08-06,-999.0,4.12,8.47,17.64,0.18,0.01,75.52,99.78,8.98,12.65,12.65,21.53,12.55,16.99,2.53,3.21,4.85,2.3,7.37,5.5,6.2,3.91
2015-08-07,-999.0,3.26,8.33,17.89,0.24,0.01,71.56,100.09,12.18,11.68,11.68,22.58,10.41,16.87,3.9,1.76,0.99,0.69,4.88,2.45,2.96,1.7
2015-08-08,-999.0,5.85,8.11,18.22,0.5,0.01,74.52,100.33,10.48,13.06,13.06,22.14,11.67,17.66,3.72,1.57,1.39,1.17,5.11,2.73,3.01,1.88
2015-08-09,7.02,5.38,8.37,20.12,1.02,0.01,75.65,100.3,10.32,15.23,15.23,24.79,14.46,19.65,4.43,1.51,1.28,1.15,5.71,2.66,3.36,2.04
2015-08-10,-999.0,5.94,8.82,21.23,5.36,0.01,76.36,99.86,11.18,16.23,16.24,26.13,14.95,20.62,5.04,2.37,0.85,0.68,5.89,3.05,2.74,1.5
2015-08-11,-999.0,1.17,9.31,19.15,32.7,0.01,93.81,99.21,5.93,17.89,17.9,21.76,15.83,18.91,5.28,3.26,1.12,0.9,6.4,4.16,4.6,2.94
2015-08-12,-999.0,4.11,9.04,18.33,7.74,0.01,86.2,99.46,7.99,15.57,15.57,22.44,14.45,17.91,3.94,3.13,2.83,1.86,6.77,4.99,5.08,3.22
2015-08-13,-999.0,3.48,8.71,18.64,0.2,0.01,78.43,100.01,8.22,14.34,14.34,22.4,14.18,18.14,3.36,1.97,3.6,2.05,6.96,4.02,5.01,3.13
2015-08-14,-999.0,3.64,9.13,19.98,3.55,0.01,87.23,100.11,10.33,17.44,17.44,24.4,14.07,19.81,2.35,2.0,3.63,1.84,5.98,3.84,4.87,2.87
2015-08-15,-999.0,4.65,9.18,22.21,1.76,0.01,80.79,100.33,8.76,18.73,18.73,26.85,18.09,22.22,4.48,2.2,0.25,0.27,4.73,2.47,2.44,1.46
2015-08-16,6.63,6.24,8.88,23.09,0.74,0.01,77.8,100.24,11.68,18.88,18.88,28.6,16.92,22.99,4.51,1.29,2.39,2.02,6.9,3.3,4.72,2.72
2015-08-17,6.63,6.49,8.96,24.41,0.09,0.01,78.2,100.0,10.97,20.26,20.26,29.81,18.84,24.33,2.0,2.11,4.63,2.22,6.62,4.33,5.62,3.31
2015-08-18,6.51,5.99,9.39,25.1,1.5,0.02,77.47,99.97,9.35,20.67,20.67,29.52,20.17,24.87,3.84,1.05,1.67,1.37,5.51,2.42,3.11,1.81
2015-08-19,6.42,6.27,9.44,25.2,0.82,0.02,76.02,99.95,9.81,20.52,20.52,30.28,20.46,25.05,4.84,2.36,2.19,1.56,7.03,3.93,4.41,2.59
2015-08-20,-999.0,5.73,9.56,25.18,3.2,0.01,72.63,99.77,8.35,19.81,19.81,29.5,21.15,25.06,4.17,4.15,5.76,2.94,9.93,7.09,8.02,5.09
2015-08-21,-999.0,5.23,8.89,21.77,5.89,0.01,76.22,100.08,7.6,16.74,16.74,24.68,17.08,21.17,3.46,2.91,3.86,2.12,7.31,5.03,5.44,3.45
2015-08-22,-999.0,5.44,8.26,20.5,2.17,0.01,69.45,100.54,9.9,14.36,14.36,25.08,15.19,20.19,4.75,1.98,0.31,0.34,5.06,2.32,2.39,1.49
2015-08-23,6.44,5.89,8.32,21.05,0.87,0.01,72.79,100.23,11.77,15.34,15.35,25.67,13.91,20.55,3.74,1.35,1.64,1.51,5.39,2.86,3.54,2.16
2015-08-24,-999.0,5.85,8.97,22.63,1.75,0.01,76.91,99.51,10.54,17.97,17.97,28.24,17.7,22.24,2.66,2.94,3.9,1.92,6.56,4.86,5.21,3.19
2015-08-25,6.28,4.29,9.03,19.83,0.8,0.01,74.95,99.65,9.04,14.66,14.66,24.0,14.95,19.22,2.95,2.56,1.57,0.85,4.52,3.41,3.38,1.99
2015-08-26,-999.0,5.56,8.62,18.84,0.07,0.01,73.73,99.85,10.63,13.25,13.26,23.16,12.52,18.01,2.52,1.42,3.29,2.03,5.81,3.45,4.42,2.62
2015-08-27,-999.0,4.08,8.47,18.21,1.49,0.01,76.6,100.09,9.79,13.39,13.39,22.8,13.01,17.55,2.01,2.21,4.16,1.97,6.17,4.18,5.06,3.09
2015-08-28,6.24,5.75,7.86,17.82,0.23,0.01,72.65,100.53,12.23,12.18,12.19,23.31,11.08,17.14,2.56,1.45,2.85,1.98,5.41,3.43,4.29,2.58
2015-08-29,-999.0,4.34,8.51,18.06,2.22,0.01,81.45,100.4,9.51,14.4,14.41,22.73,13.22,17.66,2.12,2.23,3.61,1.79,5.73,4.02,4.89,2.85
2015-08-30,-999.0,4.12,9.18,19.91,0.19,0.01,76.95,100.1,10.37,15.41,15.41,25.2,14.83,19.56,2.43,1.73,4.15,2.23,6.58,3.96,5.24,3.13
2015-08-31,-999.0,4.21,8.66,20.45,1.04,0.01,79.45,99.8,9.87,16.57,16.57,25.72,15.85,20.25,2.78,3.53,4.84,2.31,7.62,5.84,6.43,4.03
2015-09-01,6.04,5.84,8.26,20.53,0.74,0.01,72.09,100.15,12.76,15.07,15.07,27.03,14.27,20.31,4.86,1.93,0.85,0.73,5.7,2.66,3.52,2.09
2015-09-02,-999.0,5.0,9.25,22.22,1.57,0.01,79.93,99.83,11.68,18.22,18.22,27.91,16.23,21.9,1.43,1.7,4.05,2.17,5.48,3.87,5.02,2.96
2015-09-03,5.95,5.43,8.42,21.48,0.84,0.01,73.62,99.92,12.68,16.05,16.05,27.27,14.59,21.14,3.66,2.91,3.13,1.53,6.79,4.43,4.95,3.07
2015-09-04,6.06,6.01,7.42,18.16,0.6,0.01,70.28,100.74,12.84,12.16,12.16,24.56,11.72,17.66,3.44,1.72,3.52,2.48,6.96,4.2,5.06,3.24
2015-09-05,5.88,5.76,7.98,19.97,0.41,0.01,70.79,100.78,15.38,14.27,14.27,27.56,12.19,19.77,4.06,2.25,0.46,0.39,4.52,2.65,2.48,1.61
2015-09-06,5.72,5.67,8.67,23.31,0.16,0.01,73.69,100.31,13.76,18.12,18.12,29.82,16.06,23.12,5.72,2.01,1.75,1.53,7.48,3.54,4.63,2.71
2015-09-07,5.55,5.24,9.53,24.58,11.0,0.02,78.21,99.68,11.07,20.48,20.48,31.0,19.93,24.55,3.47,3.71,5.72,2.67,9.19,6.38,7.0,4.33
2015-09-08,-999.0,4.26,9.54,23.56,1.46,0.01,74.26,99.84,10.12,18.05,18.05,28.36,18.24,22.97,5.82,2.61,0.05,0.32,5.87,2.94,3.26,1.8
2015-09-09,-999.0,3.19,9.46,23.19,2.34,0.01,81.12,99.27,11.75,19.6,19.6,28.85,17.1,23.08,6.59,5.51,3.94,2.04,10.53,7.56,6.72,4.19
2015-09-10,-999.0,4.87,8.05,19.3,0.28,0.01,63.17,99.8,9.02,11.54,11.54,23.88,14.87,18.97,4.38,2.5,0.15,0.12,4.53,2.62,2.88,1.72
2015-09-11,5.56,5.26,8.14,19.66,0.16,0.01,64.06,99.53,11.55,12.31,12.31,25.21,13.66,19.32,2.74,1.52,1.86,1.2,4.59,2.73,3.01,1.97
2015-09-12,-999.0,2.35,8.71,16.39,9.04,0.01,89.94,99.59,3.89,14.13,14.13,17.89,13.99,15.78,3.9,2.78,3.36,2.23,7.26,5.0,5.0,3.49
2015-09-13,-999.0,1.75,9.01,17.31,23.24,0.01,89.37,99.14,7.09,15.26,15.26,20.98,13.89,17.04,5.86,4.53,2.13,0.92,7.99,5.44,5.76,3.81
2015-09-14,-999.0,1.77,8.53,15.84,12.54,0.01,85.06,99.61,6.67,13.24,13.24,20.23,13.56,15.77,4.71,4.15,3.27,1.57,7.98,5.72,5.97,3.63
2015-09-15,5.31,5.29,7.96,18.55,0.04,0.01,75.97,100.73,12.61,14.09,14.09,25.2,12.59,18.46,1.98,2.24,5.17,2.29,7.15,4.53,6.13,3.71
2015-09-16,5.16,5.16,8.37,20.56,0.37,0.01,77.33,100.87,13.85,16.44,16.44,27.96,14.11,20.61,3.4,1.2,2.36,1.96,5.76,3.16,4.34,2.52
2015-09-17,5.14,5.07,8.34,20.62,0.84,0.01,77.8,100.28,11.86,16.59,16.59,27.18,15.31,20.6,2.64,1.76,4.11,2.14,6.76,3.9,5.39,3.01
2015-09-18,5.1,5.03,8.35,20.56,0.18,0.01,74.66,99.86,12.78,15.84,15.84,27.14,14.36,20.49,3.81,1.44,3.01,2.18,6.82,3.63,5.06,2.78
2015-09-19,4.95,4.47,8.93,20.38,7.03,0.01,78.14,99.26,10.79,16.58,16.58,26.04,15.25,20.54,6.8,4.68,3.12,1.87,9.92,6.55,6.94,4.39
2015-09-20,5.22,4.69,7.08,13.66,1.13,0.01,63.82,100.34,9.31,6.44,6.45,18.48,9.16,13.27,9.29,6.75,1.6,1.13,10.88,7.88,5.16,3.48
2015-09-21,5.09,5.02,7.03,14.14,0.15,0.01,65.58,101.0,10.79,8.13,8.14,20.16,9.37,14.55,3.32,1.8,1.12,0.8,4.44,2.6,2.42,1.71
2015-09-22,4.98,4.71,7.38,15.3,0.16,0.01,63.33,100.98,11.68,8.48,8.48,22.14,10.46,15.48,4.09,2.18,0.67,0.61,4.77,2.79,3.24,2.04
2015-09-23,4.83,4.8,7.5,16.22,0.71,0.01,76.59,100.91,15.01,11.64,11.64,23.56,8.55,15.91,3.13,0.92,2.63,2.07,5.76,2.99,4.45,2.6
2015-09-24,4.88,4.83,7.21,14.02,0.76,0.01,68.72,101.51,9.31,7.69,7.69,18.85,9.54,13.45,2.65,2.64,3.81,2.3,6.46,4.94,5.24,3.16
2015-09-25,-999.0,2.46,7.56,11.26,0.3,0.01,68.55,101.64,8.46,5.53,5.54,15.49,7.04,11.13,4.46,2.95,1.37,0.9,5.83,3.85,3.82,2.42
2015-09-26,4.82,4.82,6.4,10.81,0.31,0.0,62.24,101.76,13.72,3.67,3.69,17.54,3.82,10.65,4.51,1.91,1.34,0.99,5.85,2.9,3.02,1.93
2015-09-27,4.71,4.71,6.95,13.8,0.34,0.01,77.03,101.09,17.15,9.52,9.52,22.8,5.65,13.7,5.82,2.54,1.21,0.97,7.03,3.5,4.47,2.56
2015-09-28,-999.0,2.09,9.21,16.84,2.0,0.01,84.15,100.33,10.32,14.02,14.02,21.46,11.14,16.94,1.9,2.65,5.33,2.51,7.23,5.16,6.42,3.67
2015-09-29,-999.0,1.84,9.32,18.19,20.49,0.01,90.66,99.93,11.2,16.57,16.57,23.46,12.26,18.29,5.59,4.41,2.3,1.21,7.89,5.61,6.12,3.89
2015-09-30,-999.0,0.52,7.94,9.69,4.41,0.01,76.64,100.51,6.68,5.28,5.29,12.19,5.5,9.42,4.02,4.22,6.43,3.43,10.46,7.65,8.61,5.84
2015-10-01,4.66,4.58,6.16,7.97,0.2,0.0,65.71,101.3,10.98,1.39,1.42,13.35,2.38,7.38,1.71,2.16,6.34,3.78,8.04,5.94,7.27,4.75
2015-10-02,4.61,4.1,6.24,7.01,0.34,0.0,64.68,101.79,8.38,0.21,0.26,11.29,2.91,6.42,2.13,2.31,6.57,4.08,8.7,6.39,7.74,5.21
2015-10-03,4.52,4.42,5.99,7.35,0.03,0.0,70.62,102.02,10.63,1.93,1.95,12.63,2.0,6.91,3.24,3.76,6.37,3.56,9.62,7.31,7.89,5.25
2015-10-04,-999.0,4.08,6.54,8.32,0.01,0.0,66.61,101.57,10.52,2.15,2.17,13.65,3.13,8.01,3.49,2.1,3.52,2.12,7.01,4.21,5.0,3.22
2015-10-05,-999.0,3.53,7.25,10.17,0.36,0.01,67.54,100.8,11.0,4.72,4.73,16.54,5.55,10.53,2.8,1.89,0.2,0.01,3.0,1.91,1.32,0.75
2015-10-06,-999.0,1.61,7.99,10.36,0.12,0.01,74.61,100.15,10.75,6.43,6.43,16.67,5.92,10.76,2.03,1.58,2.02,1.09,4.05,2.67,3.14,1.97
2015-10-07,-999.0,2.09,7.79,10.16,0.99,0.01,82.49,99.93,11.45,7.21,7.21,16.22,4.77,10.11,3.95,3.64,3.98,2.09,7.94,5.73,6.11,3.67
2015-10-08,4.16,3.85,6.54,7.53,0.05,0.0,71.06,100.61,10.26,1.91,1.93,11.98,1.72,6.83,4.84,2.21,1.03,0.64,5.87,2.85,3.5,1.93
2015-10-09,-999.0,0.8,7.56,6.42,6.17,0.01,91.72,99.61,4.61,4.83,4.83,9.02,4.41,6.16,4.75,2.14,2.89,2.32,7.64,4.46,5.19,3.4
